Numb	Lon	Lat	Type	TotalThickness
42725	64.5	-28.5	SOCE	6.9644
42726	65.5	-28.5	SOCE	6.9819
42727	66.5	-28.5	SOCE	7.0035
42728	67.5	-28.5	SOCE	6.9715
42729	68.5	-28.5	SOCE	6.8978
42730	69.5	-28.5	SOCE	6.8598
42731	70.5	-28.5	SOCE	6.9747
42732	71.5	-28.5	SOCE	6.9731
42733	72.5	-28.5	SOCE	7.0421
42734	73.5	-28.5	SOCE	7.0098
42735	74.5	-28.5	MORB	7.0888
42736	75.5	-28.5	SOCE	7.0813
42737	76.5	-28.5	SOCE	7.0281
42738	77.5	-28.5	SOCE	7.1717
42739	78.5	-28.5	SOCE	7.1298
42740	79.5	-28.5	SOCE	7.0337
42741	80.5	-28.5	SOCE	6.9622
42742	81.5	-28.5	SOCE	6.8751
42743	82.5	-28.5	SOCE	6.9802
42744	83.5	-28.5	SOCE	7.0616
42745	84.5	-28.5	SOCE	7.1133
42746	85.5	-28.5	SOCE	7.2028
42747	86.5	-28.5	SOCE	7.6266
42748	87.5	-28.5	SOCE	9.5152
42749	88.5	-28.5	SOCE	8.0861
42750	89.5	-28.5	SOCE	8.1066
42751	90.5	-28.5	SOCE	8.1138
42752	91.5	-28.5	SOCE	8.1227
42753	92.5	-28.5	SOCE	8.0449
42754	93.5	-28.5	LIPS	8.1516
42755	94.5	-28.5	LIPS	8.0913
42756	95.5	-28.5	LIPS	8.0538
42757	96.5	-28.5	SOCE	8.0203
42758	97.5	-28.5	SOCE	8.3947
42759	98.5	-28.5	LIPS	8.7964
42760	99.5	-28.5	LIPS	8.1874
42761	100.5	-28.5	SOCE	7.1808
42762	101.5	-28.5	SOCE	7.0603
42763	102.5	-28.5	SOCE	7.5154
42764	103.5	-28.5	SOCE	6.9982
42765	104.5	-28.5	SOCE	6.9377
42766	105.5	-28.5	SOCE	6.8955
42767	106.5	-28.5	SOCE	6.8722
42768	107.5	-28.5	SOCE	6.9383
42769	108.5	-28.5	SOCE	7.1723
42770	109.5	-28.5	SOCE	8.0118
42771	110.5	-28.5	SOCE	8.1859
42772	111.5	-28.5	SOCE	8.8908
42773	112.5	-28.5	SOCE	14.3861
42774	113.5	-28.5	COMA	25.2538
42775	114.5	-28.5	COMA	30.3327
42776	115.5	-28.5	PLAT	33.0345
42777	116.5	-28.5	SHLD	33.7128
42778	117.5	-28.5	SHLD	33.6268
42779	118.5	-28.5	SHLD	34.7935
42780	119.5	-28.5	SHLD	36.926
42781	120.5	-28.5	SHLD	38.6157
42782	121.5	-28.5	SHLD	40.0723
42783	122.5	-28.5	SHLD	41.1457
42784	123.5	-28.5	SHLD	41.8771
42785	124.5	-28.5	SHLD	42.7694
42786	125.5	-28.5	PLAT	44.7018
42787	126.5	-28.5	PLAT	47.0143
42788	127.5	-28.5	PLAT	46.5213
42789	128.5	-28.5	PLAT	44.6364
42790	129.5	-28.5	PLAT	43.8929
42791	130.5	-28.5	PLAT	43.1366
42792	131.5	-28.5	PLAT	41.9483
42793	132.5	-28.5	SHLD	40.8579
42794	133.5	-28.5	SHLD	40.0786
42795	134.5	-28.5	SHLD	39.1191
42796	135.5	-28.5	SHLD	37.0494
42797	136.5	-28.5	SHLD	35.8987
42798	137.5	-28.5	PLAT	35.9969
42799	138.5	-28.5	PLAT	35.7161
42800	139.5	-28.5	PLAT	35.7123
42801	140.5	-28.5	PLAT	36.4707
42802	141.5	-28.5	PLAT	36.7505
42803	142.5	-28.5	ORON	37.0341
42804	143.5	-28.5	ORON	37.9558
42805	144.5	-28.5	ORON	38.5939
42806	145.5	-28.5	ORON	38.8508
42807	146.5	-28.5	ORON	39.2442
42808	147.5	-28.5	ORON	39.6248
42809	148.5	-28.5	ORON	39.6503
42810	149.5	-28.5	ORON	39.0846
42811	150.5	-28.5	BASN	37.9634
42812	151.5	-28.5	ORON	36.3722
42813	152.5	-28.5	ORON	33.9865
42814	153.5	-28.5	ORON	28.5956
42815	154.5	-28.5	SOCE	20.1724
42816	155.5	-28.5	LIPS	14.3254
42817	156.5	-28.5	SOCE	12.1507
42818	157.5	-28.5	SOCE	10.1574
42819	158.5	-28.5	SOCE	8.6605
42820	159.5	-28.5	SOCE	8.8431
42821	160.5	-28.5	COMA	12.9442
42822	161.5	-28.5	COMA	17.5392
42823	162.5	-28.5	COMA	20.0418
42824	163.5	-28.5	COMA	19.3474
42825	164.5	-28.5	SOCE	11.9349
42826	165.5	-28.5	SOCE	11.4441
42827	166.5	-28.5	SOCE	13.6509
42828	167.5	-28.5	COMA	18.9108
42829	168.5	-28.5	SOCE	13.4105
42830	169.5	-28.5	SOCE	7.8224
42831	170.5	-28.5	SOCE	7.0628
42832	171.5	-28.5	SOCE	6.995
42833	172.5	-28.5	SOCE	8.4476
42834	173.5	-28.5	SOCE	9.6488
42835	174.5	-28.5	SOCE	7.5632
42836	175.5	-28.5	SOCE	6.9983
42837	176.5	-28.5	SOCE	6.7938
42838	177.5	-28.5	SOCE	7.0569
42839	178.5	-28.5	SOCE	7.3524
42840	179.5	-28.5	SOCE	7.7237
42841	-179.5	-29.5	SOCE	9.8678
42842	-178.5	-29.5	IARC	9.9722
42843	-177.5	-29.5	SOCE	9.39
42844	-176.5	-29.5	SOCE	8.1228
42845	-175.5	-29.5	SOCE	7.3699
42846	-174.5	-29.5	SOCE	7.1649
42847	-173.5	-29.5	SOCE	7.1489
42848	-172.5	-29.5	SOCE	7.1206
42849	-171.5	-29.5	SOCE	7.1256
42850	-170.5	-29.5	SOCE	7.1064
42851	-169.5	-29.5	SOCE	7.0856
42852	-168.5	-29.5	SOCE	7.1695
42853	-167.5	-29.5	SOCE	7.2595
42854	-166.5	-29.5	SOCE	7.1582
42855	-165.5	-29.5	SOCE	7.1069
42856	-164.5	-29.5	SOCE	7.0127
42857	-163.5	-29.5	SOCE	7.0887
42858	-162.5	-29.5	SOCE	7.0407
42859	-161.5	-29.5	SOCE	6.9945
42860	-160.5	-29.5	SOCE	7.0224
42861	-159.5	-29.5	SOCE	6.9444
42862	-158.5	-29.5	SOCE	7.0486
42863	-157.5	-29.5	SOCE	7.3007
42864	-156.5	-29.5	SOCE	7.196
42865	-155.5	-29.5	SOCE	7.1191
42866	-154.5	-29.5	SOCE	7.1425
42867	-153.5	-29.5	SOCE	7.1786
42868	-152.5	-29.5	SOCE	7.2168
42869	-151.5	-29.5	SOCE	7.1365
42870	-150.5	-29.5	SOCE	7.1232
42871	-149.5	-29.5	SOCE	7.253
42872	-148.5	-29.5	SOCE	7.1216
42873	-147.5	-29.5	SOCE	7.0365
42874	-146.5	-29.5	SOCE	7.063
42875	-145.5	-29.5	SOCE	7.0177
42876	-144.5	-29.5	SOCE	7.043
42877	-143.5	-29.5	SOCE	7.0374
42878	-142.5	-29.5	SOCE	7.0151
42879	-141.5	-29.5	SOCE	6.9366
42880	-140.5	-29.5	SOCE	7.0179
42881	-139.5	-29.5	SOCE	7.0657
42882	-138.5	-29.5	SOCE	7.0817
42883	-137.5	-29.5	SOCE	7.1208
42884	-136.5	-29.5	SOCE	7.0628
42885	-135.5	-29.5	SOCE	7.0359
42886	-134.5	-29.5	SOCE	7.0234
42887	-133.5	-29.5	SOCE	7.0752
42888	-132.5	-29.5	SOCE	7.0649
42889	-131.5	-29.5	SOCE	7.0738
42890	-130.5	-29.5	SOCE	7.0356
42891	-129.5	-29.5	SOCE	7.0107
42892	-128.5	-29.5	SOCE	7.007
42893	-127.5	-29.5	SOCE	7.0227
42894	-126.5	-29.5	SOCE	7.0403
42895	-125.5	-29.5	SOCE	7.0477
42896	-124.5	-29.5	SOCE	7.0653
42897	-123.5	-29.5	SOCE	7.0803
42898	-122.5	-29.5	SOCE	7.0284
42899	-121.5	-29.5	SOCE	6.9954
42900	-120.5	-29.5	SOCE	7.0171
42901	-119.5	-29.5	SOCE	6.9828
42902	-118.5	-29.5	SOCE	7.1149
42903	-117.5	-29.5	SOCE	7.1583
42904	-116.5	-29.5	SOCE	7.0745
42905	-115.5	-29.5	SOCE	7.0403
42906	-114.5	-29.5	SOCE	6.994
42907	-113.5	-29.5	SOCE	6.9208
42908	-112.5	-29.5	MORB	6.9723
42909	-111.5	-29.5	MORB	7.0147
42910	-110.5	-29.5	MORB	7.0518
42911	-109.5	-29.5	SOCE	7.0578
42912	-108.5	-29.5	SOCE	7.0175
42913	-107.5	-29.5	SOCE	6.8999
42914	-106.5	-29.5	SOCE	6.9007
42915	-105.5	-29.5	SOCE	7.0126
42916	-104.5	-29.5	SOCE	7.0889
42917	-103.5	-29.5	SOCE	7.1702
42918	-102.5	-29.5	SOCE	7.3323
42919	-101.5	-29.5	SOCE	7.191
42920	-100.5	-29.5	SOCE	7.0474
42921	-99.5	-29.5	SOCE	7.0847
42922	-98.5	-29.5	SOCE	7.0619
42923	-97.5	-29.5	SOCE	6.9875
42924	-96.5	-29.5	SOCE	6.9538
42925	-95.5	-29.5	SOCE	6.9526
42926	-94.5	-29.5	SOCE	6.9921
42927	-93.5	-29.5	SOCE	7.0279
42928	-92.5	-29.5	SOCE	7.0448
42929	-91.5	-29.5	SOCE	7.0489
42930	-90.5	-29.5	SOCE	7.0312
42931	-89.5	-29.5	SOCE	7.005
42932	-88.5	-29.5	SOCE	6.9825
42933	-87.5	-29.5	SOCE	6.9741
42934	-86.5	-29.5	SOCE	6.9959
42935	-85.5	-29.5	SOCE	7.0178
42936	-84.5	-29.5	SOCE	7.0171
42937	-83.5	-29.5	SOCE	7.0235
42938	-82.5	-29.5	SOCE	7.0322
42939	-81.5	-29.5	SOCE	7.0282
42940	-80.5	-29.5	SOCE	6.9921
42941	-79.5	-29.5	SOCE	7.0734
42942	-78.5	-29.5	SOCE	7.1477
42943	-77.5	-29.5	SOCE	7.0398
42944	-76.5	-29.5	SOCE	7.0492
42945	-75.5	-29.5	SOCE	7.0495
42946	-74.5	-29.5	SOCE	7.2238
42947	-73.5	-29.5	SOCE	8.5923
42948	-72.5	-29.5	SOCE	14.9015
42949	-71.5	-29.5	COMA	30.1271
42950	-70.5	-29.5	ORON	49.1625
42951	-69.5	-29.5	ORON	57.2547
42952	-68.5	-29.5	ORON	57.3002
42953	-67.5	-29.5	ORON	52.223
42954	-66.5	-29.5	BASN	42.5676
42955	-65.5	-29.5	BASN	37.9811
42956	-64.5	-29.5	BASN	38.1642
42957	-63.5	-29.5	BASN	38.7436
42958	-62.5	-29.5	BASN	39.7612
42959	-61.5	-29.5	BASN	40.3342
42960	-60.5	-29.5	PLAT	40.655
42961	-59.5	-29.5	PLAT	40.701
42962	-58.5	-29.5	PLAT	40.6729
42963	-57.5	-29.5	PLAT	40.5595
42964	-56.5	-29.5	BASN	40.4618
42965	-55.5	-29.5	BASN	40.3789
42966	-54.5	-29.5	BASN	40.2449
42967	-53.5	-29.5	BASN	40.0978
42968	-52.5	-29.5	BASN	39.7246
42969	-51.5	-29.5	BASN	38.6679
42970	-50.5	-29.5	BASN	36.6191
42971	-49.5	-29.5	COMA	32.9367
42972	-48.5	-29.5	COMA	28.1152
42973	-47.5	-29.5	COMA	23.1962
42974	-46.5	-29.5	COMA	18.3299
42975	-45.5	-29.5	SOCE	13.7698
42976	-44.5	-29.5	SOCE	10.4473
42977	-43.5	-29.5	SOCE	8.7553
42978	-42.5	-29.5	SOCE	8.3291
42979	-41.5	-29.5	SOCE	7.8581
42980	-40.5	-29.5	LIPS	8.1231
42981	-39.5	-29.5	LIPS	8.0006
42982	-38.5	-29.5	SOCE	7.9097
42983	-37.5	-29.5	LIPS	8.143
42984	-36.5	-29.5	LIPS	8.4621
42985	-35.5	-29.5	LIPS	8.536
42986	-34.5	-29.5	LIPS	8.2434
42987	-33.5	-29.5	LIPS	7.8115
42988	-32.5	-29.5	LIPS	7.4578
42989	-31.5	-29.5	LIPS	7.2104
42990	-30.5	-29.5	LIPS	7.1719
42991	-29.5	-29.5	LIPS	7.3594
42992	-28.5	-29.5	SOCE	7.3221
42993	-27.5	-29.5	SOCE	6.9715
42994	-26.5	-29.5	SOCE	6.8755
42995	-25.5	-29.5	SOCE	6.9295
42996	-24.5	-29.5	SOCE	6.9549
42997	-23.5	-29.5	SOCE	7.0942
42998	-22.5	-29.5	SOCE	7.1028
42999	-21.5	-29.5	SOCE	7.1029
43000	-20.5	-29.5	SOCE	7.0628
43001	-19.5	-29.5	SOCE	6.8942
43002	-18.5	-29.5	SOCE	6.7972
43003	-17.5	-29.5	SOCE	6.8923
43004	-16.5	-29.5	SOCE	6.9079
43005	-15.5	-29.5	SOCE	6.985
43006	-14.5	-29.5	SOCE	6.7143
43007	-13.5	-29.5	MORB	6.9489
43008	-12.5	-29.5	SOCE	6.8327
43009	-11.5	-29.5	SOCE	6.8267
43010	-10.5	-29.5	SOCE	6.8587
43011	-9.5	-29.5	SOCE	6.9022
43012	-8.5	-29.5	SOCE	6.9431
43013	-7.5	-29.5	SOCE	6.9972
43014	-6.5	-29.5	SOCE	7.0459
43015	-5.5	-29.5	SOCE	7.0683
43016	-4.5	-29.5	SOCE	7.0784
43017	-3.5	-29.5	SOCE	7.091
43018	-2.5	-29.5	SOCE	7.1085
43019	-1.5	-29.5	SOCE	7.1205
43020	-0.5	-29.5	SOCE	7.1249
43021	0.5	-29.5	SOCE	7.1175
43022	1.5	-29.5	SOCE	7.0993
43023	2.5	-29.5	LIPS	7.0755
43024	3.5	-29.5	SOCE	7.0546
43025	4.5	-29.5	SOCE	7.0385
43026	5.5	-29.5	SOCE	7.0256
43027	6.5	-29.5	SOCE	7.0292
43028	7.5	-29.5	SOCE	7.0925
43029	8.5	-29.5	SOCE	7.2821
43030	9.5	-29.5	SOCE	7.6655
43031	10.5	-29.5	SOCE	8.1308
43032	11.5	-29.5	SOCE	8.8891
43033	12.5	-29.5	SOCE	10.767
43034	13.5	-29.5	COMA	14.8889
43035	14.5	-29.5	COMA	21.7872
43036	15.5	-29.5	COMA	27.2282
43037	16.5	-29.5	COMA	29.9201
43038	17.5	-29.5	SHLD	36.2097
43039	18.5	-29.5	SHLD	41.0832
43040	19.5	-29.5	SHLD	41.1986
43041	20.5	-29.5	SHLD	41.1902
43042	21.5	-29.5	SHLD	40.8256
43043	22.5	-29.5	SHLD	41.1334
43044	23.5	-29.5	SHLD	35.9928
43045	24.5	-29.5	SHLD	35.5678
43046	25.5	-29.5	SHLD	36.4146
43047	26.5	-29.5	SHLD	37.3151
43048	27.5	-29.5	SHLD	37.9372
43049	28.5	-29.5	SHLD	38.522
43050	29.5	-29.5	SHLD	37.7151
43051	30.5	-29.5	SHLD	33.7148
43052	31.5	-29.5	COMA	27.98
43053	32.5	-29.5	COMA	22.0329
43054	33.5	-29.5	COMA	17.7906
43055	34.5	-29.5	COMA	16.2777
43056	35.5	-29.5	COMA	15.7001
43057	36.5	-29.5	COMA	12.4393
43058	37.5	-29.5	SOCE	8.9352
43059	38.5	-29.5	SOCE	8.5268
43060	39.5	-29.5	SOCE	8.2235
43061	40.5	-29.5	SOCE	8.6906
43062	41.5	-29.5	SOCE	8.6766
43063	42.5	-29.5	SOCE	8.7807
43064	43.5	-29.5	SOCE	11.4885
43065	44.5	-29.5	LIPS	14.4497
43066	45.5	-29.5	LIPS	14.9522
43067	46.5	-29.5	LIPS	14.3815
43068	47.5	-29.5	LIPS	11.3837
43069	48.5	-29.5	LIPS	8.0156
43070	49.5	-29.5	SOCE	7.1387
43071	50.5	-29.5	SOCE	7.0956
43072	51.5	-29.5	SOCE	7.2001
43073	52.5	-29.5	SOCE	7.0474
43074	53.5	-29.5	SOCE	7.0143
43075	54.5	-29.5	SOCE	7.0275
43076	55.5	-29.5	SOCE	6.9576
43077	56.5	-29.5	SOCE	6.9787
43078	57.5	-29.5	SOCE	6.9367
43079	58.5	-29.5	SOCE	7.0143
43080	59.5	-29.5	SOCE	7.224
43081	60.5	-29.5	SOCE	6.986
43082	61.5	-29.5	SOCE	6.9243
43083	62.5	-29.5	SOCE	6.9294
43084	63.5	-29.5	SOCE	6.9544
43085	64.5	-29.5	SOCE	6.9797
43086	65.5	-29.5	SOCE	7.0002
43087	66.5	-29.5	SOCE	7.0093
43088	67.5	-29.5	SOCE	7.0046
43089	68.5	-29.5	SOCE	6.994
43090	69.5	-29.5	SOCE	6.9759
43091	70.5	-29.5	SOCE	6.9365
43092	71.5	-29.5	SOCE	6.8591
43093	72.5	-29.5	SOCE	6.9499
43094	73.5	-29.5	SOCE	7.0438
43095	74.5	-29.5	MORB	7.0255
43096	75.5	-29.5	MORB	7.0995
43097	76.5	-29.5	SOCE	7.0134
43098	77.5	-29.5	SOCE	6.9829
43099	78.5	-29.5	SOCE	6.9781
43100	79.5	-29.5	SOCE	7.0492
43101	80.5	-29.5	SOCE	7.0112
43102	81.5	-29.5	SOCE	7.0195
43103	82.5	-29.5	SOCE	6.9295
43104	83.5	-29.5	SOCE	7.0251
43105	84.5	-29.5	SOCE	7.1276
43106	85.5	-29.5	SOCE	7.2437
43107	86.5	-29.5	SOCE	7.5695
43108	87.5	-29.5	LIPS	9.7034
43109	88.5	-29.5	LIPS	7.9952
43110	89.5	-29.5	LIPS	8.1265
43111	90.5	-29.5	LIPS	8.0244
43112	91.5	-29.5	LIPS	8.0198
43113	92.5	-29.5	LIPS	8.088
43114	93.5	-29.5	LIPS	8.1643
43115	94.5	-29.5	LIPS	8.0745
43116	95.5	-29.5	LIPS	8.0746
43117	96.5	-29.5	LIPS	8.1865
43118	97.5	-29.5	LIPS	8.6348
43119	98.5	-29.5	LIPS	8.0877
43120	99.5	-29.5	LIPS	8.0707
43121	100.5	-29.5	SOCE	7.3216
43122	101.5	-29.5	SOCE	7.0215
43123	102.5	-29.5	SOCE	6.9247
43124	103.5	-29.5	SOCE	6.8703
43125	104.5	-29.5	SOCE	7.0749
43126	105.5	-29.5	SOCE	6.9282
43127	106.5	-29.5	SOCE	6.9546
43128	107.5	-29.5	SOCE	7.033
43129	108.5	-29.5	SOCE	7.2196
43130	109.5	-29.5	SOCE	7.8502
43131	110.5	-29.5	SOCE	7.7924
43132	111.5	-29.5	SOCE	6.6364
43133	112.5	-29.5	SOCE	9.1791
43134	113.5	-29.5	COMA	16.2099
43135	114.5	-29.5	COMA	27.088
43136	115.5	-29.5	PLAT	33.1451
43137	116.5	-29.5	SHLD	34.5622
43138	117.5	-29.5	SHLD	34.6902
43139	118.5	-29.5	SHLD	35.6011
43140	119.5	-29.5	SHLD	37.5115
43141	120.5	-29.5	SHLD	38.6906
43142	121.5	-29.5	SHLD	40.1547
43143	122.5	-29.5	SHLD	40.8102
43144	123.5	-29.5	SHLD	41.1006
43145	124.5	-29.5	PLAT	41.5087
43146	125.5	-29.5	PLAT	42.2113
43147	126.5	-29.5	PLAT	43.5929
43148	127.5	-29.5	PLAT	43.3894
43149	128.5	-29.5	PLAT	42.2566
43150	129.5	-29.5	PLAT	41.9782
43151	130.5	-29.5	PLAT	41.299
43152	131.5	-29.5	PLAT	40.2937
43153	132.5	-29.5	SHLD	40.2282
43154	133.5	-29.5	SHLD	40.0998
43155	134.5	-29.5	SHLD	40.4249
43156	135.5	-29.5	SHLD	39.6036
43157	136.5	-29.5	SHLD	39.1919
43158	137.5	-29.5	PLAT	40.8538
43159	138.5	-29.5	PLAT	39.6062
43160	139.5	-29.5	PLAT	38.1666
43161	140.5	-29.5	PLAT	37.8641
43162	141.5	-29.5	PLAT	37.3325
43163	142.5	-29.5	ORON	37.3586
43164	143.5	-29.5	ORON	37.7553
43165	144.5	-29.5	ORON	38.3591
43166	145.5	-29.5	ORON	38.945
43167	146.5	-29.5	ORON	39.4931
43168	147.5	-29.5	ORON	39.9372
43169	148.5	-29.5	ORON	40.0258
43170	149.5	-29.5	ORON	39.5188
43171	150.5	-29.5	BASN	38.2561
43172	151.5	-29.5	ORON	36.2688
43173	152.5	-29.5	ORON	32.4801
43174	153.5	-29.5	COMA	26.7686
43175	154.5	-29.5	SOCE	20.315
43176	155.5	-29.5	SOCE	15.5921
43177	156.5	-29.5	SOCE	13.3706
43178	157.5	-29.5	SOCE	11.2312
43179	158.5	-29.5	SOCE	10.0771
43180	159.5	-29.5	SOCE	10.9557
43181	160.5	-29.5	COMA	14.8355
43182	161.5	-29.5	COMA	19.7524
43183	162.5	-29.5	COMA	20.5473
43184	163.5	-29.5	COMA	18.5207
43185	164.5	-29.5	SOCE	11.4164
43186	165.5	-29.5	SOCE	10.5412
43187	166.5	-29.5	SOCE	12.3447
43188	167.5	-29.5	COMA	18.0287
43189	168.5	-29.5	COMA	16.6329
43190	169.5	-29.5	SOCE	8.205
43191	170.5	-29.5	SOCE	7.076
43192	171.5	-29.5	SOCE	7.4062
43193	172.5	-29.5	SOCE	8.1245
43194	173.5	-29.5	SOCE	9.7446
43195	174.5	-29.5	SOCE	7.478
43196	175.5	-29.5	SOCE	6.579
43197	176.5	-29.5	SOCE	6.7909
43198	177.5	-29.5	SOCE	7.2957
43199	178.5	-29.5	SOCE	7.4512
43200	179.5	-29.5	SOCE	8.1177
43201	-179.5	-30.5	IARC	10.1742
43202	-178.5	-30.5	IARC	9.2387
43203	-177.5	-30.5	SOCE	8.4272
43204	-176.5	-30.5	SOCE	7.6407
43205	-175.5	-30.5	SOCE	7.2656
43206	-174.5	-30.5	SOCE	7.1499
43207	-173.5	-30.5	SOCE	7.1227
43208	-172.5	-30.5	SOCE	7.1162
43209	-171.5	-30.5	SOCE	7.121
43210	-170.5	-30.5	SOCE	7.0808
43211	-169.5	-30.5	SOCE	7.0724
43212	-168.5	-30.5	SOCE	7.1276
43213	-167.5	-30.5	SOCE	7.1072
43214	-166.5	-30.5	SOCE	7.1154
43215	-165.5	-30.5	SOCE	7.1052
43216	-164.5	-30.5	SOCE	7.2483
43217	-163.5	-30.5	SOCE	7.126
43218	-162.5	-30.5	SOCE	7.0635
43219	-161.5	-30.5	SOCE	6.956
43220	-160.5	-30.5	SOCE	7.08
43221	-159.5	-30.5	SOCE	7.1633
43222	-158.5	-30.5	SOCE	7.2867
43223	-157.5	-30.5	SOCE	7.2958
43224	-156.5	-30.5	SOCE	7.1702
43225	-155.5	-30.5	SOCE	7.177
43226	-154.5	-30.5	SOCE	7.3233
43227	-153.5	-30.5	SOCE	7.2376
43228	-152.5	-30.5	SOCE	7.1399
43229	-151.5	-30.5	SOCE	7.0976
43230	-150.5	-30.5	SOCE	7.0933
43231	-149.5	-30.5	SOCE	7.2757
43232	-148.5	-30.5	SOCE	7.258
43233	-147.5	-30.5	SOCE	7.1033
43234	-146.5	-30.5	SOCE	7.0069
43235	-145.5	-30.5	SOCE	7.075
43236	-144.5	-30.5	SOCE	7.0682
43237	-143.5	-30.5	SOCE	7.032
43238	-142.5	-30.5	SOCE	6.9757
43239	-141.5	-30.5	SOCE	6.9346
43240	-140.5	-30.5	SOCE	6.9861
43241	-139.5	-30.5	SOCE	7.1321
43242	-138.5	-30.5	SOCE	7.2803
43243	-137.5	-30.5	SOCE	7.2861
43244	-136.5	-30.5	SOCE	7.2518
43245	-135.5	-30.5	SOCE	7.1653
43246	-134.5	-30.5	SOCE	7.1098
43247	-133.5	-30.5	SOCE	7.0606
43248	-132.5	-30.5	SOCE	6.9941
43249	-131.5	-30.5	SOCE	7.0259
43250	-130.5	-30.5	SOCE	7.0127
43251	-129.5	-30.5	SOCE	6.9779
43252	-128.5	-30.5	SOCE	6.9965
43253	-127.5	-30.5	SOCE	7.0645
43254	-126.5	-30.5	SOCE	7.1133
43255	-125.5	-30.5	SOCE	7.1127
43256	-124.5	-30.5	SOCE	7.0731
43257	-123.5	-30.5	SOCE	7.0214
43258	-122.5	-30.5	SOCE	7.0045
43259	-121.5	-30.5	SOCE	7.0141
43260	-120.5	-30.5	SOCE	7.0474
43261	-119.5	-30.5	SOCE	7.0353
43262	-118.5	-30.5	SOCE	7.0818
43263	-117.5	-30.5	SOCE	7.1079
43264	-116.5	-30.5	SOCE	7.0907
43265	-115.5	-30.5	SOCE	7.1711
43266	-114.5	-30.5	SOCE	7.1381
43267	-113.5	-30.5	MORB	6.9596
43268	-112.5	-30.5	MORB	6.9357
43269	-111.5	-30.5	MORB	6.9641
43270	-110.5	-30.5	MORB	6.9954
43271	-109.5	-30.5	SOCE	7.0199
43272	-108.5	-30.5	SOCE	7.0281
43273	-107.5	-30.5	SOCE	7.0246
43274	-106.5	-30.5	SOCE	7.0297
43275	-105.5	-30.5	SOCE	7.051
43276	-104.5	-30.5	SOCE	7.0892
43277	-103.5	-30.5	SOCE	7.1701
43278	-102.5	-30.5	SOCE	7.2253
43279	-101.5	-30.5	SOCE	7.0734
43280	-100.5	-30.5	SOCE	7.0268
43281	-99.5	-30.5	SOCE	7.0372
43282	-98.5	-30.5	SOCE	7.0189
43283	-97.5	-30.5	SOCE	6.9927
43284	-96.5	-30.5	SOCE	6.9756
43285	-95.5	-30.5	SOCE	6.978
43286	-94.5	-30.5	SOCE	6.9961
43287	-93.5	-30.5	SOCE	7.0306
43288	-92.5	-30.5	SOCE	7.0526
43289	-91.5	-30.5	SOCE	7.071
43290	-90.5	-30.5	SOCE	7.0705
43291	-89.5	-30.5	SOCE	7.0398
43292	-88.5	-30.5	SOCE	7.0052
43293	-87.5	-30.5	SOCE	6.9934
43294	-86.5	-30.5	SOCE	7.0011
43295	-85.5	-30.5	SOCE	7.0158
43296	-84.5	-30.5	SOCE	7.0235
43297	-83.5	-30.5	SOCE	7.0392
43298	-82.5	-30.5	SOCE	7.0368
43299	-81.5	-30.5	SOCE	7.0235
43300	-80.5	-30.5	SOCE	7.0507
43301	-79.5	-30.5	SOCE	7.0536
43302	-78.5	-30.5	SOCE	7.0525
43303	-77.5	-30.5	SOCE	7.01
43304	-76.5	-30.5	SOCE	7.0653
43305	-75.5	-30.5	SOCE	7.0575
43306	-74.5	-30.5	SOCE	7.1735
43307	-73.5	-30.5	SOCE	7.8179
43308	-72.5	-30.5	SOCE	13.8079
43309	-71.5	-30.5	ORON	32.3732
43310	-70.5	-30.5	ORON	51.6841
43311	-69.5	-30.5	ORON	57.8249
43312	-68.5	-30.5	ORON	58.205
43313	-67.5	-30.5	ORON	52.5133
43314	-66.5	-30.5	BASN	40.5884
43315	-65.5	-30.5	BASN	35.3388
43316	-64.5	-30.5	BASN	35.2388
43317	-63.5	-30.5	BASN	37.3737
43318	-62.5	-30.5	BASN	39.106
43319	-61.5	-30.5	BASN	39.8485
43320	-60.5	-30.5	PLAT	40.1053
43321	-59.5	-30.5	PLAT	40.0029
43322	-58.5	-30.5	PLAT	39.7877
43323	-57.5	-30.5	PLAT	39.4627
43324	-56.5	-30.5	BASN	39.2265
43325	-55.5	-30.5	BASN	39.009
43326	-54.5	-30.5	SHLD	38.6959
43327	-53.5	-30.5	SHLD	38.2489
43328	-52.5	-30.5	SHLD	37.3501
43329	-51.5	-30.5	SHLD	35.7871
43330	-50.5	-30.5	COMA	33.5215
43331	-49.5	-30.5	COMA	29.6918
43332	-48.5	-30.5	COMA	24.0717
43333	-47.5	-30.5	COMA	18.4476
43334	-46.5	-30.5	SOCE	13.9445
43335	-45.5	-30.5	SOCE	11.0472
43336	-44.5	-30.5	SOCE	8.8454
43337	-43.5	-30.5	SOCE	8.6346
43338	-42.5	-30.5	SOCE	8.15
43339	-41.5	-30.5	SOCE	8.3673
43340	-40.5	-30.5	LIPS	8.2635
43341	-39.5	-30.5	LIPS	8.0991
43342	-38.5	-30.5	LIPS	8.1147
43343	-37.5	-30.5	LIPS	8.4654
43344	-36.5	-30.5	LIPS	9.0593
43345	-35.5	-30.5	LIPS	9.638
43346	-34.5	-30.5	LIPS	9.9905
43347	-33.5	-30.5	LIPS	9.7825
43348	-32.5	-30.5	LIPS	8.3776
43349	-31.5	-30.5	SOCE	7.8556
43350	-30.5	-30.5	LIPS	7.7563
43351	-29.5	-30.5	LIPS	7.5156
